2024-12-02 09:40:14.657 [main] INFO  com.apiTests.requests.serviceRequests.user_controller.LoginTests - Response received: User is unauthorized
2024-12-02 09:41:07.188 [main] INFO  com.apiTests.requests.serviceRequests.zone_controller.ZonesTests - Response received: [{"id":-1,"name":"K11_"},{"id":22,"name":"Üs"},{"id":28,"name":"Hotel Loop"},{"id":29,"name":"India Loop"},{"id":140,"name":"2125"},{"id":141,"name":"2123"},{"id":142,"name":"2121"},{"id":143,"name":"2119"},{"id":144,"name":"2111"},{"id":145,"name":"2109"},{"id":146,"name":"2107"},{"id":147,"name":"2108"},{"id":148,"name":"2101"},{"id":149,"name":"2100"},{"id":150,"name":"2102"},{"id":151,"name":"2112"},{"id":152,"name":"2116"},{"id":153,"name":"2118"},{"id":154,"name":"2120"},{"id":155,"name":"2122"},{"id":156,"name":"2124"},{"id":157,"name":"2126"},{"id":158,"name":"2131"},{"id":159,"name":"2129"},{"id":160,"name":"2127"},{"id":165,"name":"2209"},{"id":171,"name":"INDIA-1 AIRCRAFT GATE"},{"id":172,"name":"HOTEL-1 AIRCRAFT GATE"},{"id":173,"name":"V-9 VEHICLE GATE"},{"id":174,"name":"COOPS VEHICLE GATE"},{"id":175,"name":"INDIA-13 AIRCRAFT GATE"},{"id":245,"name":"merve"},{"id":246,"name":"deneme"},{"id":252,"name":"K1_"},{"id":285,"name":"K2_"},{"id":286,"name":"K3_"},{"id":287,"name":"K4_"},{"id":288,"name":"K5_"},{"id":289,"name":"K6_"},{"id":290,"name":"K7_"},{"id":291,"name":"K8_"},{"id":292,"name":"K9_"},{"id":293,"name":"K10_"},{"id":295,"name":"K12_"},{"id":298,"name":"K13_"},{"id":299,"name":"K14_"},{"id":300,"name":"K15_"},{"id":301,"name":"K16_"},{"id":306,"name":"54A_son"},{"id":307,"name":"57A_son"},{"id":308,"name":"eren1"},{"id":310,"name":"47_TG"},{"id":311,"name":"47_Cit"},{"id":314,"name":"üs_2016"},{"id":315,"name":"AK1-1"},{"id":317,"name":"AK1-2"},{"id":320,"name":"sil2"},{"id":321,"name":"sil3"},{"id":322,"name":"sil4"},{"id":323,"name":"sil"},{"id":324,"name":"merve"},{"id":327,"name":"deneme"},{"id":328,"name":"mer"},{"id":330,"name":"deneme-1"},{"id":331,"name":"sed"},{"id":332,"name":"sed"},{"id":335,"name":"K_new"},{"id":336,"name":"K-hesap"},{"id":337,"name":"poly5.3"},{"id":338,"name":"devriye2"},{"id":339,"name":"devriye3"},{"id":340,"name":"VG2_1"},{"id":341,"name":"devriye4"},{"id":342,"name":"devriye5"},{"id":343,"name":"devriye6"},{"id":344,"name":"devriye7"},{"id":345,"name":"devriye8"},{"id":346,"name":"devriye9"},{"id":347,"name":"devriye10"},{"id":348,"name":"devriye11"},{"id":349,"name":"p1"},{"id":350,"name":"p2"},{"id":351,"name":"VG2_2"},{"id":359,"name":"üs1"},{"id":361,"name":"üs2"},{"id":362,"name":"üs3"},{"id":363,"name":"üs4"},{"id":364,"name":"üs5"},{"id":365,"name":"üs6"},{"id":366,"name":"üs7"},{"id":367,"name":"AG1_1"},{"id":368,"name":"santiye"},{"id":369,"name":"üs8"},{"id":370,"name":"üs9"},{"id":371,"name":"üs10"},{"id":405,"name":"C1_LVSB13"},{"id":406,"name":"C2_LVSB7"},{"id":407,"name":"C3_LVSB13"},{"id":410,"name":"C4_LVSB46"},{"id":411,"name":"C5_LVSB43"},{"id":413,"name":"üs11"},{"id":414,"name":"AG1_2"},{"id":415,"name":"C1"},{"id":416,"name":"S1_LVSB53"},{"id":417,"name":"S1_LVSB51"},{"id":418,"name":"S1_LVSB46"},{"id":419,"name":"S1_LVSB5"},{"id":420,"name":"tel"},{"id":456,"name":"D13"},{"id":457,"name":"K13"},{"id":458,"name":"K12"},{"id":459,"name":"eren1"},{"id":460,"name":"2209sagust"},{"id":461,"name":"K21"},{"id":462,"name":"K.111"},{"id":463,"name":"K.10"},{"id":464,"name":"K.9"},{"id":465,"name":"K.8"},{"id":466,"name":"K.7"},{"id":467,"name":"K.6"},{"id":468,"name":"K.5"},{"id":469,"name":"K.4"},{"id":470,"name":"K.3"},{"id":471,"name":"K.2"},{"id":472,"name":"K.1"},{"id":473,"name":"K.19"},{"id":474,"name":"K.18"},{"id":475,"name":"K.161"},{"id":476,"name":"K.15"},{"id":477,"name":"K.14"},{"id":478,"name":"K.20"},{"id":479,"name":"K.21"},{"id":480,"name":"K.221"},{"id":481,"name":"K.233"},{"id":482,"name":"K.244"},{"id":483,"name":"cit2016"},{"id":484,"name":"LVSB45"},{"id":485,"name":"LVSB47"},{"id":486,"name":"LVSB49"},{"id":487,"name":"LVSB50"},{"id":488,"name":"LVSB52"},{"id":489,"name":"LVSB54"},{"id":490,"name":"LVSB55"},{"id":491,"name":"LVSB57"},{"id":492,"name":"LVSB4"},{"id":493,"name":"LVSB6"},{"id":494,"name":"LVSB12"},{"id":495,"name":"LVSB17"},{"id":496,"name":"LVSB19"},{"id":497,"name":"LVSB24"},{"id":498,"name":"LVSB21"},{"id":499,"name":"LVSB29"},{"id":500,"name":"LVSB32"},{"id":501,"name":"LVSB31"},{"id":502,"name":"LVSB34"},{"id":503,"name":"2209_sagust"},{"id":504,"name":"LVSB37"},{"id":505,"name":"LVSB36"},{"id":506,"name":"LVSB42"},{"id":507,"name":"LVSB44"},{"id":508,"name":"VG2_1"},{"id":509,"name":"VG2_2"},{"id":510,"name":"AG1_1"},{"id":511,"name":"AG1_2"},{"id":512,"name":"AG2_1"},{"id":513,"name":"AG2_2"},{"id":514,"name":"AG3_1"},{"id":515,"name":"AG3_2"},{"id":516,"name":"VG1_1"},{"id":517,"name":"VG1_2"},{"id":518,"name":"LVSB12_new"},{"id":519,"name":"LVSB19_new"},{"id":520,"name":"LVSB29_new"},{"id":668,"name":"LVSB19_28Mart"},{"id":670,"name":"Sector-01"},{"id":671,"name":"Sector-02"},{"id":672,"name":"Sector-03"},{"id":674,"name":"Sector-04"},{"id":675,"name":"Sector-05"},{"id":676,"name":"Sector-06"},{"id":677,"name":"Sector-07"},{"id":678,"name":"Sector-08"},{"id":679,"name":"Sector-09"},{"id":681,"name":"Sector-11"},{"id":682,"name":"Sector-12"},{"id":683,"name":"Sector-13"},{"id":684,"name":"Sector-14"},{"id":686,"name":"Sector-15"},{"id":687,"name":"Sector-16"},{"id":688,"name":"Sector-17"},{"id":689,"name":"Sector-18"},{"id":690,"name":"Sector-19"},{"id":691,"name":"Sector-20"},{"id":692,"name":"Sector-21"},{"id":693,"name":"Sector-22"},{"id":694,"name":"Sector-23"},{"id":695,"name":"I-13 Gate"},{"id":696,"name":"I-1 Gate"},{"id":698,"name":"H-1 Gate"},{"id":699,"name":"V-9 Gate"},{"id":701,"name":"Coops Gate"},{"id":705,"name":"Sector-10"},{"id":708,"name":"S01F-S02S"},{"id":709,"name":"S02F"},{"id":710,"name":"S03S"},{"id":711,"name":"S03F"},{"id":712,"name":"S04S"},{"id":713,"name":"S04F-S05S"},{"id":714,"name":"S05F-S06S"},{"id":715,"name":"S06F-S07S"},{"id":716,"name":"S07F"},{"id":717,"name":"S08S"},{"id":718,"name":"S08F-S09S"},{"id":719,"name":"S09F-S10S"},{"id":720,"name":"S10F-S11S"},{"id":721,"name":"S11F-S12S"},{"id":722,"name":"S12F-S13S"},{"id":723,"name":"S13F"},{"id":724,"name":"S14S"},{"id":725,"name":"S14F-S15S"},{"id":726,"name":"S15F-S16S"},{"id":727,"name":"S16F-S17S"},{"id":728,"name":"S17F-S18S"},{"id":729,"name":"S18F-S19S"},{"id":730,"name":"S19F-S20S"},{"id":731,"name":"S20F-S21S"},{"id":732,"name":"S21F-S22S"},{"id":733,"name":"S22F-S23S"},{"id":734,"name":"S23F"},{"id":735,"name":"S01S"},{"id":736,"name":"S04M"},{"id":737,"name":"S07M"},{"id":738,"name":"Nizamiye"},{"id":739,"name":"Ana yol"},{"id":740,"name":"Otopark Çıkış"},{"id":741,"name":"Yan Yol"},{"id":742,"name":"deneme tulın"},{"id":743,"name":"test"},{"id":744,"name":"asd"},{"id":745,"name":"tmm"},{"id":746,"name":"tmm2"},{"id":765,"name":"mert1"},{"id":767,"name":"Kamera-1"},{"id":768,"name":"Kamera-4"},{"id":769,"name":"Kamera-2"},{"id":770,"name":"Kamera-3"}]
2024-12-02 09:41:07.189 [main] INFO  com.apiTests.requests.serviceRequests.zone_controller.ZonesTests - Status Code: 200
2024-12-02 09:41:07.197 [main] INFO  com.apiTests.requests.serviceRequests.zone_controller.ZonesTests - 0. Zone: K11_
2024-12-02 09:41:07.198 [main] INFO  com.apiTests.requests.serviceRequests.zone_controller.ZonesTests - Zone found: K11_
2024-12-02 09:41:08.322 [main] INFO  com.apiTests.requests.serviceRequests.detection_controller.GetDetectionsTests - Response received: [{"id":"00000000-0000-000a-0000-0192f605e9db","hasImage":false,"description":"upp","detectionCreateTime":1730704435675,"detectionUpdateTime":1730804907029,"location":{"lat":0.0,"lng":0.0},"zone":{"id":-1,"name":"K11_"},"updated":true,"signature":"upp","taskId":null,"taskStatus":null,"type":{"id":71,"name":"Unauthorized"}},{"id":"00000000-0000-000a-0000-0192b45e1551","hasImage":true,"description":"car58","detectionCreateTime":1729602917713,"detectionUpdateTime":1731060347446,"location":{"lat":44.62059838491688,"lng":33.761569193133305},"zone":{"id":-1,"name":"K11_"},"updated":true,"signature":"06uu321","taskId":null,"taskStatus":null,"type":{"id":3,"name":"Vehicle"}},{"id":"00000000-0000-000a-0000-01930b45f2a9","hasImage":false,"description":"da","detectionCreateTime":1731060953769,"detectionUpdateTime":1731060954753,"location":{"lat":39.96669068994513,"lng":32.76807441194585},"zone":{"id":-1,"name":"K11_"},"updated":true,"signature":"da","taskId":null,"taskStatus":null,"type":{"id":193,"name":"Alarm"}},{"id":"00000000-0000-000a-0000-01930b55fece","hasImage":false,"description":"y","detectionCreateTime":1731062005454,"detectionUpdateTime":null,"location":{"lat":39.031,"lng":35.252},"zone":{"id":-1,"name":"K11_"},"updated":false,"signature":"x","taskId":"957aa425-34a7-4889-8f01-37065a60a7fb","taskStatus":6,"type":{"id":193,"name":"Alarm"}},{"id":"00000000-0000-000a-0000-019319efe98b","hasImage":false,"description":"twicee","detectionCreateTime":1731306973579,"detectionUpdateTime":1731307112646,"location":{"lat":0.0,"lng":0.0},"zone":{"id":-1,"name":"K11_"},"updated":true,"signature":"twicee","taskId":null,"taskStatus":null,"type":{"id":255,"name":"Emergency"}},{"id":"00000000-0000-000a-0000-01931a1cc36b","hasImage":false,"description":"130","detectionCreateTime":1731309912939,"detectionUpdateTime":null,"location":{"lat":37.754223,"lng":33.569424},"zone":{"id":-1,"name":"K11_"},"updated":false,"signature":"130","taskId":null,"taskStatus":null,"type":{"id":255,"name":"Emergency"}},{"id":"00000000-0000-000a-0000-01931a1edcfd","hasImage":false,"description":"955","detectionCreateTime":1731310050557,"detectionUpdateTime":1731310153382,"location":{"lat":0.0,"lng":0.0},"zone":{"id":-1,"name":"K11_"},"updated":true,"signature":"955","taskId":null,"taskStatus":null,"type":{"id":71,"name":"Unauthorized"}},{"id":"00000000-0000-000a-0000-01931a33b2cd","hasImage":false,"description":"jqueryy","detectionCreateTime":1731311416013,"detectionUpdateTime":1731313234581,"location":{"lat":0.0,"lng":0.0},"zone":{"id":-1,"name":"K11_"},"updated":true,"signature":"jqueryy","taskId":null,"taskStatus":null,"type":{"id":255,"name":"Emergency"}},{"id":"00000000-0000-000a-0000-01931aae317d","hasImage":false,"description":"parent","detectionCreateTime":1731319443837,"detectionUpdateTime":null,"location":{"lat":37.754223,"lng":33.569424},"zone":{"id":-1,"name":"K11_"},"updated":false,"signature":"parent","taskId":null,"taskStatus":null,"type":{"id":255,"name":"Emergency"}},{"id":"00000000-0000-000a-0000-01931ab09296","hasImage":false,"description":"parent","detectionCreateTime":1731319599766,"detectionUpdateTime":null,"location":{"lat":37.754223,"lng":33.569424},"zone":{"id":-1,"name":"K11_"},"updated":false,"signature":"parent","taskId":null,"taskStatus":null,"type":{"id":255,"name":"Emergency"}}]
2024-12-02 09:41:08.322 [main] INFO  com.apiTests.requests.serviceRequests.detection_controller.GetDetectionsTests - Status Code: 200
2024-12-02 09:41:08.329 [main] ERROR com.apiTests.requests.serviceRequests.detection_controller.GetDetectionsTests - The classification type filter does not used!
2024-12-02 09:41:08.330 [main] INFO  com.apiTests.requests.serviceRequests.detection_controller.GetDetectionsTests - 0. Detection: 00000000-0000-000a-0000-0192f605e9db , K11_
2024-12-02 09:41:08.330 [main] INFO  com.apiTests.requests.serviceRequests.detection_controller.GetDetectionsTests - 1. Detection: 00000000-0000-000a-0000-0192b45e1551 , K11_
2024-12-02 09:41:08.330 [main] INFO  com.apiTests.requests.serviceRequests.detection_controller.GetDetectionsTests - 2. Detection: 00000000-0000-000a-0000-01930b45f2a9 , K11_
2024-12-02 09:41:08.330 [main] INFO  com.apiTests.requests.serviceRequests.detection_controller.GetDetectionsTests - 3. Detection: 00000000-0000-000a-0000-01930b55fece , K11_
2024-12-02 09:41:08.330 [main] INFO  com.apiTests.requests.serviceRequests.detection_controller.GetDetectionsTests - 4. Detection: 00000000-0000-000a-0000-019319efe98b , K11_
2024-12-02 09:41:08.330 [main] INFO  com.apiTests.requests.serviceRequests.detection_controller.GetDetectionsTests - 5. Detection: 00000000-0000-000a-0000-01931a1cc36b , K11_
2024-12-02 09:41:08.331 [main] INFO  com.apiTests.requests.serviceRequests.detection_controller.GetDetectionsTests - 6. Detection: 00000000-0000-000a-0000-01931a1edcfd , K11_
2024-12-02 09:41:08.331 [main] INFO  com.apiTests.requests.serviceRequests.detection_controller.GetDetectionsTests - 7. Detection: 00000000-0000-000a-0000-01931a33b2cd , K11_
2024-12-02 09:41:08.331 [main] INFO  com.apiTests.requests.serviceRequests.detection_controller.GetDetectionsTests - 8. Detection: 00000000-0000-000a-0000-01931aae317d , K11_
2024-12-02 09:41:08.331 [main] INFO  com.apiTests.requests.serviceRequests.detection_controller.GetDetectionsTests - 9. Detection: 00000000-0000-000a-0000-01931ab09296 , K11_
2024-12-02 09:41:08.331 [main] INFO  com.apiTests.requests.serviceRequests.detection_controller.GetDetectionsTests - The start time and the finish time filter do not used!
2024-12-02 09:41:08.858 [main] INFO  com.apiTests.requests.serviceRequests.user_controller.LoginTests - Response received: {"user":{"name":"Sistem Yöneticisi","surname":"ASELSAN","username":"aselsan","detail":{"identityNumber":null,"email":null,"phoneNumber":null,"rank":null,"profilePicture":null,"supervisor":{"name":null,"surname":null}},"pushToken":null,"userLevelId":5,"userLevelName":"Aselsan","id":10},"tokenDetails":{"accessToken":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxOSIsImF1ZCI6ImFjY2VzcyIsInVzciI6IlNpc3RlbSBZw7ZuZXRpY2lzaSBBU0VMU0FOIiwiaXNzIjoiYXNlbHNhbi5rYXJkZWxlbiIsInJqdGkiOiJiNmQ1NWVmZC05YjU1LTRlMjAtYTI0Ny0zODVmODUwYjU5MTciLCJleHAiOjE3MzMxMjIyNjcsImlhdCI6MTczMzEyMTY2NywianRpIjoiOWZhYjQ5NGMtMTZiOS00OGUwLThiMTctODQ5YTRjYjRkYmNkIn0.1HuyJBgxPhuY_GOxdybYcUN-nIwvLlnXq3z-IR73tTx1C0Nbb-VTYF4a_Pk_2cpnQHf7DqK9MeFTACQX18kF3Q","refreshToken":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxOSIsImF1ZCI6InJlZnJlc2giLCJpc3MiOiJhc2Vsc2FuLmthcmRlbGVuIiwiZXhwIjoxNzMzMTU3NjY3LCJpYXQiOjE3MzMxMjE2NjcsImp0aSI6ImI2ZDU1ZWZkLTliNTUtNGUyMC1hMjQ3LTM4NWY4NTBiNTkxNyJ9.Pa73J1AAqfkEHcpVvicFv5mkU10JRI8SfczzTm9KoBNCOcA3D7gUX4_04nq8LTGdiIGd69I-vyWtcdc9Zm4gHg"},"authorities":["right.detection.createdetection","right.detection.map","right.detection.detail","right.detection.detail.read","right.detection.detail.update","right.detection.filter","right.detection.sort","right.detection.sosmessage","right.task.filter","right.task.sort","right.task.detail","right.task.detail.read","right.task.detail.starttask","right.sensor.list","right.sensor.map","right.sensor.filter","right.sensor.sort","right.profile.read","right.detection","right.task","right.sensor","right.profile","right.detection.incominglist","right.task.outgoinglist","right.detection.outgoinglist","right.task.incominglist","right.task.attachments.list","right.alarm","right.alarm.list","right.alarm.map","right.alarm.filter","right.profile.usermanagement","right.profile.usermanagement.groupauthorization","right.profile.usermanagement.usergroup","right.sensor.detail","right.sensor.detail.read","right.sensor.detail.livestream"]}
2024-12-02 09:41:08.859 [main] INFO  com.apiTests.requests.serviceRequests.user_controller.LoginTests - Status Code: 200
2024-12-02 09:41:08.870 [main] INFO  com.apiTests.serviceSteps.serviceTestSteps.userController.LoginSteps - The system has been logged in with a valid username and password
2024-12-02 09:41:08.871 [main] INFO  com.apiTests.serviceSteps.serviceTestSteps.userController.LoginSteps - The username in the response matches the request
2024-12-02 09:41:08.878 [main] INFO  com.apiTests.requests.HelperMethod - The content was successfully written to the file: src/test/resources/txtFiles/accessToken.txt
2024-12-02 09:41:08.878 [main] INFO  com.apiTests.serviceSteps.serviceTestSteps.userController.LoginSteps - The Access Token has been saved: eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxOSIsImF1ZCI6ImFjY2VzcyIsInVzciI6IlNpc3RlbSBZw7ZuZXRpY2lzaSBBU0VMU0FOIiwiaXNzIjoiYXNlbHNhbi5rYXJkZWxlbiIsInJqdGkiOiJiNmQ1NWVmZC05YjU1LTRlMjAtYTI0Ny0zODVmODUwYjU5MTciLCJleHAiOjE3MzMxMjIyNjcsImlhdCI6MTczMzEyMTY2NywianRpIjoiOWZhYjQ5NGMtMTZiOS00OGUwLThiMTctODQ5YTRjYjRkYmNkIn0.1HuyJBgxPhuY_GOxdybYcUN-nIwvLlnXq3z-IR73tTx1C0Nbb-VTYF4a_Pk_2cpnQHf7DqK9MeFTACQX18kF3Q
2024-12-02 09:41:09.322 [main] INFO  com.apiTests.requests.serviceRequests.zone_controller.ZonesTests - Response received: [{"id":-1,"name":"K11_"},{"id":22,"name":"Üs"},{"id":28,"name":"Hotel Loop"},{"id":29,"name":"India Loop"},{"id":140,"name":"2125"},{"id":141,"name":"2123"},{"id":142,"name":"2121"},{"id":143,"name":"2119"},{"id":144,"name":"2111"},{"id":145,"name":"2109"},{"id":146,"name":"2107"},{"id":147,"name":"2108"},{"id":148,"name":"2101"},{"id":149,"name":"2100"},{"id":150,"name":"2102"},{"id":151,"name":"2112"},{"id":152,"name":"2116"},{"id":153,"name":"2118"},{"id":154,"name":"2120"},{"id":155,"name":"2122"},{"id":156,"name":"2124"},{"id":157,"name":"2126"},{"id":158,"name":"2131"},{"id":159,"name":"2129"},{"id":160,"name":"2127"},{"id":165,"name":"2209"},{"id":171,"name":"INDIA-1 AIRCRAFT GATE"},{"id":172,"name":"HOTEL-1 AIRCRAFT GATE"},{"id":173,"name":"V-9 VEHICLE GATE"},{"id":174,"name":"COOPS VEHICLE GATE"},{"id":175,"name":"INDIA-13 AIRCRAFT GATE"},{"id":245,"name":"merve"},{"id":246,"name":"deneme"},{"id":252,"name":"K1_"},{"id":285,"name":"K2_"},{"id":286,"name":"K3_"},{"id":287,"name":"K4_"},{"id":288,"name":"K5_"},{"id":289,"name":"K6_"},{"id":290,"name":"K7_"},{"id":291,"name":"K8_"},{"id":292,"name":"K9_"},{"id":293,"name":"K10_"},{"id":295,"name":"K12_"},{"id":298,"name":"K13_"},{"id":299,"name":"K14_"},{"id":300,"name":"K15_"},{"id":301,"name":"K16_"},{"id":306,"name":"54A_son"},{"id":307,"name":"57A_son"},{"id":308,"name":"eren1"},{"id":310,"name":"47_TG"},{"id":311,"name":"47_Cit"},{"id":314,"name":"üs_2016"},{"id":315,"name":"AK1-1"},{"id":317,"name":"AK1-2"},{"id":320,"name":"sil2"},{"id":321,"name":"sil3"},{"id":322,"name":"sil4"},{"id":323,"name":"sil"},{"id":324,"name":"merve"},{"id":327,"name":"deneme"},{"id":328,"name":"mer"},{"id":330,"name":"deneme-1"},{"id":331,"name":"sed"},{"id":332,"name":"sed"},{"id":335,"name":"K_new"},{"id":336,"name":"K-hesap"},{"id":337,"name":"poly5.3"},{"id":338,"name":"devriye2"},{"id":339,"name":"devriye3"},{"id":340,"name":"VG2_1"},{"id":341,"name":"devriye4"},{"id":342,"name":"devriye5"},{"id":343,"name":"devriye6"},{"id":344,"name":"devriye7"},{"id":345,"name":"devriye8"},{"id":346,"name":"devriye9"},{"id":347,"name":"devriye10"},{"id":348,"name":"devriye11"},{"id":349,"name":"p1"},{"id":350,"name":"p2"},{"id":351,"name":"VG2_2"},{"id":359,"name":"üs1"},{"id":361,"name":"üs2"},{"id":362,"name":"üs3"},{"id":363,"name":"üs4"},{"id":364,"name":"üs5"},{"id":365,"name":"üs6"},{"id":366,"name":"üs7"},{"id":367,"name":"AG1_1"},{"id":368,"name":"santiye"},{"id":369,"name":"üs8"},{"id":370,"name":"üs9"},{"id":371,"name":"üs10"},{"id":405,"name":"C1_LVSB13"},{"id":406,"name":"C2_LVSB7"},{"id":407,"name":"C3_LVSB13"},{"id":410,"name":"C4_LVSB46"},{"id":411,"name":"C5_LVSB43"},{"id":413,"name":"üs11"},{"id":414,"name":"AG1_2"},{"id":415,"name":"C1"},{"id":416,"name":"S1_LVSB53"},{"id":417,"name":"S1_LVSB51"},{"id":418,"name":"S1_LVSB46"},{"id":419,"name":"S1_LVSB5"},{"id":420,"name":"tel"},{"id":456,"name":"D13"},{"id":457,"name":"K13"},{"id":458,"name":"K12"},{"id":459,"name":"eren1"},{"id":460,"name":"2209sagust"},{"id":461,"name":"K21"},{"id":462,"name":"K.111"},{"id":463,"name":"K.10"},{"id":464,"name":"K.9"},{"id":465,"name":"K.8"},{"id":466,"name":"K.7"},{"id":467,"name":"K.6"},{"id":468,"name":"K.5"},{"id":469,"name":"K.4"},{"id":470,"name":"K.3"},{"id":471,"name":"K.2"},{"id":472,"name":"K.1"},{"id":473,"name":"K.19"},{"id":474,"name":"K.18"},{"id":475,"name":"K.161"},{"id":476,"name":"K.15"},{"id":477,"name":"K.14"},{"id":478,"name":"K.20"},{"id":479,"name":"K.21"},{"id":480,"name":"K.221"},{"id":481,"name":"K.233"},{"id":482,"name":"K.244"},{"id":483,"name":"cit2016"},{"id":484,"name":"LVSB45"},{"id":485,"name":"LVSB47"},{"id":486,"name":"LVSB49"},{"id":487,"name":"LVSB50"},{"id":488,"name":"LVSB52"},{"id":489,"name":"LVSB54"},{"id":490,"name":"LVSB55"},{"id":491,"name":"LVSB57"},{"id":492,"name":"LVSB4"},{"id":493,"name":"LVSB6"},{"id":494,"name":"LVSB12"},{"id":495,"name":"LVSB17"},{"id":496,"name":"LVSB19"},{"id":497,"name":"LVSB24"},{"id":498,"name":"LVSB21"},{"id":499,"name":"LVSB29"},{"id":500,"name":"LVSB32"},{"id":501,"name":"LVSB31"},{"id":502,"name":"LVSB34"},{"id":503,"name":"2209_sagust"},{"id":504,"name":"LVSB37"},{"id":505,"name":"LVSB36"},{"id":506,"name":"LVSB42"},{"id":507,"name":"LVSB44"},{"id":508,"name":"VG2_1"},{"id":509,"name":"VG2_2"},{"id":510,"name":"AG1_1"},{"id":511,"name":"AG1_2"},{"id":512,"name":"AG2_1"},{"id":513,"name":"AG2_2"},{"id":514,"name":"AG3_1"},{"id":515,"name":"AG3_2"},{"id":516,"name":"VG1_1"},{"id":517,"name":"VG1_2"},{"id":518,"name":"LVSB12_new"},{"id":519,"name":"LVSB19_new"},{"id":520,"name":"LVSB29_new"},{"id":668,"name":"LVSB19_28Mart"},{"id":670,"name":"Sector-01"},{"id":671,"name":"Sector-02"},{"id":672,"name":"Sector-03"},{"id":674,"name":"Sector-04"},{"id":675,"name":"Sector-05"},{"id":676,"name":"Sector-06"},{"id":677,"name":"Sector-07"},{"id":678,"name":"Sector-08"},{"id":679,"name":"Sector-09"},{"id":681,"name":"Sector-11"},{"id":682,"name":"Sector-12"},{"id":683,"name":"Sector-13"},{"id":684,"name":"Sector-14"},{"id":686,"name":"Sector-15"},{"id":687,"name":"Sector-16"},{"id":688,"name":"Sector-17"},{"id":689,"name":"Sector-18"},{"id":690,"name":"Sector-19"},{"id":691,"name":"Sector-20"},{"id":692,"name":"Sector-21"},{"id":693,"name":"Sector-22"},{"id":694,"name":"Sector-23"},{"id":695,"name":"I-13 Gate"},{"id":696,"name":"I-1 Gate"},{"id":698,"name":"H-1 Gate"},{"id":699,"name":"V-9 Gate"},{"id":701,"name":"Coops Gate"},{"id":705,"name":"Sector-10"},{"id":708,"name":"S01F-S02S"},{"id":709,"name":"S02F"},{"id":710,"name":"S03S"},{"id":711,"name":"S03F"},{"id":712,"name":"S04S"},{"id":713,"name":"S04F-S05S"},{"id":714,"name":"S05F-S06S"},{"id":715,"name":"S06F-S07S"},{"id":716,"name":"S07F"},{"id":717,"name":"S08S"},{"id":718,"name":"S08F-S09S"},{"id":719,"name":"S09F-S10S"},{"id":720,"name":"S10F-S11S"},{"id":721,"name":"S11F-S12S"},{"id":722,"name":"S12F-S13S"},{"id":723,"name":"S13F"},{"id":724,"name":"S14S"},{"id":725,"name":"S14F-S15S"},{"id":726,"name":"S15F-S16S"},{"id":727,"name":"S16F-S17S"},{"id":728,"name":"S17F-S18S"},{"id":729,"name":"S18F-S19S"},{"id":730,"name":"S19F-S20S"},{"id":731,"name":"S20F-S21S"},{"id":732,"name":"S21F-S22S"},{"id":733,"name":"S22F-S23S"},{"id":734,"name":"S23F"},{"id":735,"name":"S01S"},{"id":736,"name":"S04M"},{"id":737,"name":"S07M"},{"id":738,"name":"Nizamiye"},{"id":739,"name":"Ana yol"},{"id":740,"name":"Otopark Çıkış"},{"id":741,"name":"Yan Yol"},{"id":742,"name":"deneme tulın"},{"id":743,"name":"test"},{"id":744,"name":"asd"},{"id":745,"name":"tmm"},{"id":746,"name":"tmm2"},{"id":765,"name":"mert1"},{"id":767,"name":"Kamera-1"},{"id":768,"name":"Kamera-4"},{"id":769,"name":"Kamera-2"},{"id":770,"name":"Kamera-3"}]
2024-12-02 09:41:09.323 [main] INFO  com.apiTests.requests.serviceRequests.zone_controller.ZonesTests - Status Code: 200
2024-12-02 09:41:09.327 [main] INFO  com.apiTests.requests.serviceRequests.zone_controller.ZonesTests - 0. Zone: K11_
2024-12-02 09:41:09.327 [main] INFO  com.apiTests.requests.serviceRequests.zone_controller.ZonesTests - 1. Zone: Üs
2024-12-02 09:41:09.327 [main] INFO  com.apiTests.requests.serviceRequests.zone_controller.ZonesTests - Zone found: Üs
2024-12-02 09:41:10.281 [main] INFO  com.apiTests.requests.serviceRequests.detection_controller.GetDetectionsTests - Response received: []
2024-12-02 09:41:10.281 [main] INFO  com.apiTests.requests.serviceRequests.detection_controller.GetDetectionsTests - Status Code: 200
2024-12-02 09:41:10.285 [main] ERROR com.apiTests.requests.serviceRequests.detection_controller.GetDetectionsTests - Detection List is empty!
